,MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,TotalSF,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
1328,0,4.454347296,9.210440367,1,1,3,0,7,4,7.604396349,7.604396349,6.018593214,2,4,2,1,0,6,0,6,0,7.370860167,7.370860167,0,1,7.370860167,0,0,7.370860167,0,0,1.098612289,0,1.386294361,0.693147181,2,2.079441542,6,0.693147181,2,7.604396349,2,1.386294361,6.716594774,5,5,2,4.976733742,3.828641396,0,0,0,0,3,4,0,11,1,8.063692634,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,256000
1329,8,4.025351691,9.285540605,1,1,0,0,4,4,7.589335823,7.589335823,0,3,4,4,4,0,0,6.182084907,6,0,6.061456919,6.81563999,2,1,6.86171134,0,0,6.86171134,0,0,0.693147181,0,1.386294361,0.693147181,3,1.945910149,6,0,3,7.589335823,3,1.098612289,6.357842267,5,5,2,0,0,0,0,0,0,3,4,0,6,0,7.531552381,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,176500
1330,0,4.219507705,9.091331585,1,1,3,1,3,5,7.569927655,7.580189418,0,3,4,4,4,2,0,6.538139824,6,0,4.844187086,6.705639095,0,1,6.705639095,0,0,6.705639095,0.693147181,0,0.693147181,0,1.098612289,0.693147181,3,1.386294361,6,0.693147181,2,7.580189418,3,0.693147181,5.666426688,1,1,2,0,0,0,0,0,0,3,4,0,4,3,7.398174093,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,227000
1331,4,4.110873864,8.881975184,1,1,3,0,4,5,7.569927655,7.598900457,0,3,4,4,4,3,6,0,6,0,6.689599269,6.689599269,0,1,6.689599269,6.324358962,0,7.215975003,0,0,0.693147181,0.693147181,1.098612289,0.693147181,2,1.945910149,6,0,3,7.576609767,3,0.693147181,5.697093487,5,5,2,0,4.189654742,5.252273428,0,0,0,3,2,0,6,0,7.67971364,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,132500
1332,13,3.218875825,7.770223204,1,1,3,0,4,5,7.586296307,7.586296307,5.746203191,3,4,4,4,3,3,6.64118217,6,0,0,6.64118217,4,1,6.64118217,6.398594935,0,7.21964204,0,0,0.693147181,0.693147181,1.386294361,0.693147181,3,2.079441542,2,0,3,7.586296307,3,1.098612289,6.089044875,5,5,2,0,3.610917913,0,0,0,0,3,4,0,4,3,7.664346632,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,100000
1333,0,4.394449155,9.174816816,1,1,3,0,5,4,7.589841512,7.589841512,5.888877958,3,4,2,4,3,0,6.532334292,6,0,6.499787041,7.208600338,4,1,7.196686571,0,0,7.196686571,0,0.693147181,1.098612289,0,1.098612289,0.693147181,3,1.945910149,6,0.693147181,5,7.589841512,2,1.098612289,6.447305863,5,5,2,0,2.833213344,0,0,0,0,3,4,0,3,3,7.895436007,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,125500
1334,10,4.477336814,9.132054454,1,1,0,0,4,4,7.58781722,7.58781722,6.336825731,3,4,4,4,3,6,0,6,0,7.412764017,7.412764017,4,1,7.412764017,0,0,7.412764017,0,0,1.098612289,0,1.609437912,1.098612289,3,2.197224577,6,0,3,7.58781722,3,1.098612289,6.228511004,5,5,2,0,5.356586275,0,0,0,0,3,4,0,10,2,8.105609402,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,125000
1335,1,5.036952602,8.323365694,1,0,0,1,3,3,7.571473649,7.576097341,0,3,4,4,4,3,6,0,6,0,6.542471961,6.542471961,1,0,6.542471961,0,0,6.542471961,0,0,0.693147181,0,1.098612289,0.693147181,1,1.609437912,6,0,3,0,1,0,0,3,3,0,0,3.044522438,0,0,0,0,3,4,0,2,0,7.23489842,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,167900
1336,5,4.564348191,9.506808732,1,1,0,0,6,4,7.602401336,7.602401336,0,2,4,2,4,3,2,6.552507887,6,0,5.379897354,6.821107472,0,1,6.825460036,6.848005275,0,7.529406458,0.693147181,0,1.098612289,0.693147181,1.386294361,0.693147181,2,2.197224577,6,0,3,7.602401336,2,1.098612289,6.200509174,5,5,2,4.990432587,4.521788577,0,0,0,0,3,4,0,5,0,7.929486523,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,135000
1337,0,4.795790546,9.165447603,1,1,0,0,4,6,7.587310506,7.587310506,0,3,2,4,4,2,5,5.888877958,6,0,6.224558429,6.762729507,0,1,6.762729507,0,0,6.762729507,0,0,0.693147181,0,1.386294361,0.693147181,3,1.791759469,6,0,3,7.587310506,2,0.693147181,5.666426688,5,5,2,0,0,0,0,0,0,3,4,0,5,0,7.455298486,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,52500
1338,0,4.262679877,9.023408203,1,1,3,0,3,4,7.586803535,7.586803535,0,3,4,4,4,3,6,0,6,0,6.755768922,6.755768922,4,1,6.771935556,0,0,6.771935556,0,0,0.693147181,0,1.386294361,0.693147181,3,1.791759469,6,0,3,7.588323677,3,1.609437912,6.17586727,5,5,2,0,0,0,0,0,0,3,1,0,5,1,7.456454555,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,200000
1339,0,4.204692619,9.524859098,1,1,3,0,5,4,7.602900462,7.60339934,0,3,4,2,4,3,2,6.703188113,6,0,5.707110265,7.016609684,0,1,7.016609684,0,0,7.016609684,0.693147181,0,0.693147181,0,1.386294361,0.693147181,2,1.945910149,6,0,3,7.60339934,3,1.098612289,6.357842267,5,5,2,0,4.369447852,0,0,0,0,3,4,0,6,2,7.709308333,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,128500
1340,5,4.262679877,9.145908512,1,1,3,0,7,4,7.602401336,7.602401336,5.010635294,2,4,2,4,3,6,0,6,0,7.158513997,7.158513997,0,1,7.158513997,6.786716951,0,7.682482447,0,0,1.098612289,0.693147181,1.386294361,0.693147181,2,2.079441542,6,0.693147181,2,7.602401336,2,1.098612289,6.473890696,5,5,2,5.262690189,4.477336814,0,0,0,0,3,4,0,7,1,8.147288259,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,123000
1341,4,4.060443011,8.930494185,1,1,3,0,5,5,7.564757013,7.576097341,0,3,4,4,4,3,6,0,6,0,6.799055862,6.799055862,2,1,7.067319849,6.609349243,0,7.556950572,0,0,0.693147181,0.693147181,1.386294361,0.693147181,3,2.302585093,6,0.693147181,5,7.565275282,3,1.098612289,5.837730447,1,1,2,0,0,0,0,0,0,3,4,0,2,3,7.940939762,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,155000
1342,5,4.454347296,9.315060683,1,1,0,0,6,4,7.604396349,7.604396349,0,2,4,2,4,3,6,0,6,0,6.591673732,6.591673732,0,1,6.591673732,6.591673732,0,7.284134806,0,0,1.098612289,0.693147181,1.386294361,0.693147181,2,2.197224577,6,0.693147181,5,7.604396349,0,1.098612289,6.089044875,5,5,2,0,0,0,0,0,0,3,4,0,6,1,7.689371108,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,228500
1343,1,3.931825633,8.699681401,1,1,3,0,3,3,7.560601163,7.576097341,0,3,4,4,4,3,0,5.525452939,6,0,6.56667243,6.867974409,2,1,6.867974409,0,0,6.867974409,0,0,0.693147181,0,1.098612289,0.693147181,1,1.791759469,6,0,3,7.599901959,3,0.693147181,5.733341277,5,5,2,0,0,5.129898715,0,0,0,3,4,0,6,1,7.560601163,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,177000
1344,0,4.394449155,9.941842506,1,1,1,0,6,6,7.585281079,7.602900462,0,3,4,4,4,3,1,5.697093487,5,4.234106505,7.093404626,7.358193753,4,1,7.676473646,0,0,7.676473646,0,0,1.098612289,0,1.386294361,0.693147181,3,2.302585093,6,0.693147181,2,7.585281079,2,1.098612289,6.232448017,2,5,2,0,4.394449155,0,5.673323267,0,0,3,4,0,5,0,8.222822131,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,155835
1345,0,4.543294782,9.636065519,1,1,0,0,7,4,7.604396349,7.604894481,4.615120517,2,4,0,4,1,2,4.394449155,6,0,7.410347098,7.45760929,0,1,7.482681828,0,0,7.482681828,0.693147181,0,1.098612289,0,1.386294361,0.693147181,2,2.079441542,6,0.693147181,2,7.604396349,0,1.386294361,6.56948142,5,5,2,0,0,0,0,0,0,3,4,0,4,1,8.163086376,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,108500
1346,0,4.219507705,9.692581319,1,1,2,0,6,4,7.600402335,7.600402335,0,2,4,2,4,1,2,7.275172319,6,0,3.688879454,7.301822342,0,1,7.309881486,0,0,7.309881486,0.693147181,0,1.098612289,0,1.386294361,0.693147181,2,1.791759469,6,0.693147181,1,7.600402335,2,1.098612289,6.244166901,5,5,2,5.998936562,3.258096538,0,0,0,0,3,4,0,7,1,7.998671361,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,262500
1347,6,3.931825633,8.566173814,1,2,3,0,7,4,7.535296702,7.594884387,0,3,2,4,0,3,3,5.560681631,6,0,6.054439346,6.529418838,1,0,6.844815479,7.103322063,5.327876169,7.765993079,0,0,1.098612289,0,1.609437912,0.693147181,3,2.197224577,6,0,3,0,1,0,0,3,3,2,0,4.007333185,3.044522438,0,0,0,3,4,0,11,2,7.950854858,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,283463
1348,10,4.521788577,9.362546305,1,1,3,0,4,4,7.585788822,7.585788822,5.910796644,3,4,4,4,3,3,6.216606101,6,0,6.618738984,7.13009851,4,1,7.199678346,7.167809184,0,7.876638461,0.693147181,0.693147181,1.098612289,1.098612289,1.945910149,1.098612289,3,2.564949357,6,0,3,7.585788822,3,1.609437912,6.876264612,5,5,2,0,0,0,0,0,0,3,4,0,7,3,8.26436333,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,215000
1349,5,4.262679877,9.132162591,1,1,0,0,5,5,7.582229194,7.582229194,5.765191103,3,4,4,4,3,5,5.768320996,6,0,6.29156914,6.755768922,0,1,6.755768922,6.755768922,0,7.448333861,0,0,0.693147181,0.693147181,1.609437912,0.693147181,3,2.197224577,6,0.693147181,2,7.582229194,0,1.098612289,6.196444128,5,5,2,0,4.442651256,0,0,4.795790546,0,3,4,0,2,2,7.853604813,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,122000
